season,date,sourceTeam,destTeam,marketValue,price
22/23,2022-07-01,Slask Wroclaw,Rakow,800000,200000
21/22,2022-01-01,Stal Mielec,Slask Wroclaw,650000,End of loan
21/22,2021-08-26,Slask Wroclaw,Stal Mielec,400000,loan transfer
20/21,2020-08-04,Z. Sosnowiec,Slask Wroclaw,200000,?
19/20,2019-07-09,Miedz Legnica,Z. Sosnowiec,200000,free transfer
17/18,2017-08-01,O. Zambrow,Miedz Legnica,-,free transfer
16/17,2016-08-23,Gornik II,O. Zambrow,-,free transfer
13/14,2014-06-30,Rozwój Katowice,Gornik II,50000,End of loan
13/14,2013-07-26,Gornik II,Rozwój Katowice,-,loan transfer
11/12,2011-07-01,Gornik U19,Gornik II,-,-
