season,date,sourceTeam,destTeam,marketValue,price
22/23,2023-01-01,Korona Kielce,FC Arges,300000,free transfer
20/21,2021-01-20,Tabor Sezana,Korona Kielce,250000,free transfer
19/20,2019-07-10,NK Varazdin,Tabor Sezana,-,?
18/19,2019-02-18,Primorac 1929,NK Varazdin,-,?
18/19,2018-08-17,NK Imotski,Primorac 1929,-,?
17/18,2018-02-09,Primorac 1929,NK Imotski,-,?
16/17,2016-08-19,1.FC Sonthofen,Primorac 1929,-,free transfer
14/15,2014-08-06,Dugopolje U19,1.FC Sonthofen,-,free transfer
13/14,2014-02-01,Adriatic Split,Dugopolje U19,-,?
13/14,2013-08-23,HBDNK Mosor U19,Adriatic Split,-,?
12/13,2012-08-31,RNK Split U17,HBDNK Mosor U19,-,?
10/11,2010-07-01,RNK Split Yth.,RNK Split U17,-,-
