season,date,sourceTeam,destTeam,marketValue,price
22/23,2022-07-27,Rakow,Warta Poznan,700000,free transfer
21/22,2022-06-30,Warta Poznan,Rakow,700000,End of loan
21/22,2022-02-08,Rakow,Warta Poznan,600000,loan transfer
21/22,2021-08-27,Vit. Guimarães,Rakow,800000,0
20/21,2020-10-06,Sporting CP,Vit. Guimarães,2000000,free transfer
18/19,2018-11-01,Sporting CP U23,Sporting CP,400000,0
18/19,2018-07-01,Sporting B,Sporting CP U23,400000,0
17/18,2017-07-01,Sporting U19,Sporting B,0,0
16/17,2016-07-01,Sporting U17,Sporting U19,0,0
14/15,2014-07-01,Sporting Sub-15,Sporting U17,0,0
12/13,2012-07-01,Sporting Yth.,Sporting Sub-15,0,0
09/10,2009-07-01,Académica Y,Sporting Yth.,0,0
