season,date,sourceTeam,destTeam,marketValue,price
22/23,2023-01-12,Nacional,Radomiak,300000,free transfer
20/21,2020-09-28,Vit. Guimarães,Nacional,900000,free transfer
19/20,2020-07-31,Santa Clara,Vit. Guimarães,650000,End of loan
18/19,2019-01-29,Vit. Guimarães,Santa Clara,600000,loan transfer
17/18,2017-07-01,FC Porto B,Vit. Guimarães,1000000,0
16/17,2016-08-31,Chaves,FC Porto B,1000000,End of loan
16/17,2016-08-01,FC Porto B,Chaves,1000000,loan transfer
14/15,2014-07-01,FC Porto U19,FC Porto B,0,0
12/13,2012-07-01,FC Porto U17,FC Porto U19,0,0
11/12,2011-07-01,Padroense U17,FC Porto U17,0,0
10/11,2010-07-01,FC Porto U15,Padroense U17,0,loan transfer
08/09,2008-07-01,Varzim CJ,FC Porto U15,0,0
