season,date,sourceTeam,destTeam,marketValue,price
22/23,2023-01-02,Cracovia,KV Oostende,1200000,?
20/21,2020-09-11,NK Varazdin,Cracovia,500000,65000
19/20,2020-02-17,Perugia,NK Varazdin,350000,?
19/20,2019-07-06,Zeljeznicar,Perugia,450000,220000
18/19,2018-07-16,Zrinjski Mostar,Zeljeznicar,150000,free transfer
18/19,2018-07-01,GOSK Gabela,Zrinjski Mostar,150000,free transfer
17/18,2018-02-13,NK Aluminij,GOSK Gabela,150000,free transfer
17/18,2017-07-18,NK Lokomotiva,NK Aluminij,150000,?
16/17,2017-06-30,HNK Sibenik,NK Lokomotiva,150000,End of loan
16/17,2016-07-31,NK Lokomotiva,HNK Sibenik,150000,loan transfer
15/16,2016-02-05,GOSK Gabela,NK Lokomotiva,250000,free transfer
13/14,2014-02-01,GOSK Gabela U19,GOSK Gabela,-,-
