season,date,sourceTeam,destTeam,marketValue,price
21/22,2021-07-14,Legia II,Wisla Plock,75000,free transfer
19/20,2020-03-02,Pelikan Lowicz,Legia II,75000,free transfer
19/20,2019-07-01,U. Skierniewice,Pelikan Lowicz,75000,free transfer
18/19,2018-08-31,KKS Kalisz,U. Skierniewice,75000,free transfer
18/19,2018-07-28,Without Club,KKS Kalisz,75000,0
17/18,2018-02-28,Rakow,Without Club,75000,0
17/18,2017-12-31,MKS Kluczbork,Rakow,75000,End of loan
17/18,2017-08-16,Rakow,MKS Kluczbork,75000,loan transfer
16/17,2017-06-30,Olimpia Grudz.,Rakow,75000,End of loan
16/17,2016-08-31,Rakow,Olimpia Grudz.,0,loan transfer
15/16,2015-07-26,Widzew Lodz,Rakow,100000,0
14/15,2014-07-21,Widzew II,Widzew Lodz,0,0
12/13,2013-02-01,Belchatow II,Widzew II,0,free transfer
12/13,2012-07-01,Belchatow U19,Belchatow II,0,0
